folder_name,image_count,first_image,cam_id,event_datetime,contexto,pessoas,comportamentos,label,avaliacao,scenario_type,real,predict
event_20250403_110345_d4895a53,40,motion_detected/event_20250403_110345_d4895a53/0001_6984_20250307_101724_frame_20250403_110345_000092.jpg,6984,2025-03-07 10:17:24,"Ambiente externo, durante o dia, com boa iluminação. A cena ocorre em uma calçada e estacionamento frontal em frente a uma rua movimentada.","Há várias pessoas andando pela calçada, algumas que atravessam a rua. Diversos carros passam pela rua sem redução significativa de velocidade. Nenhuma motocicleta está presente nas imagens.","Não há comportamentos que indicam risco. Pessoas e veículos estão apenas passando, sem permanência prolongada ou ações suspeitas.",Nenhum,"**Não**, nenhuma atividade suspeita ou comportamento de risco identificado nas imagens.",camera_analyzer_prompt_external_street,False,False
event_20250402_140834_8e7ff747,6,motion_detected/event_20250402_140834_8e7ff747/0001_6883_20250219_153816_frame_20250402_140834_000092.jpg,6883,2025-02-19 15:38:16,Ambiente externo em uma rua residencial. É dia com boa iluminação solar.,Presença de um veículo que passa pela rua. Não há pessoas visíveis na calçada ou em frente ao imóvel.,Nenhum comportamento suspeito ou sinal de risco aparente.,"Data e hora no canto superior esquerdo; ""Camera 01"" no canto inferior direito.","**Não**, nenhuma atividade suspeita ou risco identificado.",camera_analyzer_prompt_external_street,False,False
event_20250403_110902_b869b941,44,motion_detected/event_20250403_110902_b869b941/0001_6994_20250307_101724_frame_20250403_110902_000092.jpg,6994,2025-03-07 10:17:24,"Ambiente externo durante o dia, com boa iluminação. Local é uma área de estacionamento frontal próximo a uma rua residencial.","Duas pessoas caminhando ao longo da calçada inicial; posteriormente, fluxo constante de veículos, incluindo um ônibus, carros, e motocicletas.",Nenhum comportamento suspeito observado. As motocicletas na cena passam rapidamente sem diminuir a velocidade ou parar em frente ao imóvel. As pessoas caminham normalmente pela calçada.,"""Camera 11"" e informações de data e hora.","**Não**, não há comportamentos que indiquem risco potencial à segurança.",camera_analyzer_prompt_external_street,False,False
event_20250403_110529_22a621b0,11,motion_detected/event_20250403_110529_22a621b0/0001_6985_20250307_101724_frame_20250403_110529_000039.jpg,6985,2025-03-07 10:17:24,"Ambiente externo, iluminação do dia, área na frente de uma entrada ou estacionamento frontal em uma rua residencial ou comercial.",Aproximadamente dois veículos passando pela rua. Um veículo branco estacionado e outro preto se movimentando. Ciclistas no local.,Nenhum comportamento suspeito ou indicação de risco observada. Os veículos e ciclistas parecem estar se movendo normalmente.,Sem label visível.,"**Não**, nada suspeito detectado nas imagens.",camera_analyzer_prompt_external_street,False,False
event_20250410_145302_70a01170,11,motion_detected/event_20250410_145302_70a01170/0000_altercation_20250410_145302_frame.jpg,altercation,2025-04-10 14:53:02,"Ambiente externo em um posto de gasolina à noite, com iluminação artificial.","Há várias pessoas presentes, incluindo um indivíduo armado apontando uma arma para outros; dois conjuntos de mesas com cadeiras próximas a um carro branco. Um carro preto se movimenta rapidamente e duas motos estão no local.","Um indivíduo está apontando uma arma em direção a outras pessoas, indicando um risco alto e imediato de violência. As motocicletas e o carro preto podem estar envolvidos na situação.",Canal de TV,"**Sim**, a presença de arma e a ação violenta constituem um risco alto de segurança.",camera_analyzer_prompt_external_street,True,True
event_20250408_154826_a42130eb,3,motion_detected/event_20250408_154826_a42130eb/0000_lying_down_20250408_154826_frame.jpg,lying,,"Rua residencial durante o dia, boa iluminação. Área de estacionamento frontal visível.","Envolvidos dois indivíduos em uma motocicleta. A motocicleta está caída no chão, com as duas pessoas também no chão próximas à moto.",Não há sinais claros de comportamento suspeito ou ações relacionadas a crime. A situação parece ser um acidente de moto.,@1stMrC,"**Não**, a cena parece ser um acidente, sem indícios de risco relacionado a segurança.",camera_analyzer_prompt_external_street,True,False
event_20250410_145302_1de172a2,9,motion_detected/event_20250410_145302_1de172a2/0000_robbery_20250410_145302_frame.jpg,robbery,2025-04-10 14:53:02,"Ambiente externo com boa iluminação, dia. Local da cena é a entrada de um imóvel com portão, numa rua residencial.","Três pessoas próximas a duas motocicletas. Duas das pessoas estão próximas a uma das motos, uma terceira pessoa se aproxima no final da sequência.","- Duas motos paradas à entrada, uma com ocupantes.
  - Um dos ocupantes parece interagir de forma suspeita com o motorista da outra moto.
  - Um comportamento que parece indicar uma tentativa de roubo ou agressão.
  - Uso de capacetes, o que pode prevenir identificação, em uma situação potencialmente negativa.","""datenaoficial""","**Sim**, presença de dois motociclistas com comportamentos que sugerem risco significativo, possivelmente um assalto ou tentativa de roubo.",camera_analyzer_prompt_external_street,True,True
event_20250403_092022_f63db61a,34,motion_detected/event_20250403_092022_f63db61a/0001_55406_20250302_230353_frame_20250403_092017_000043.jpg,55406,2025-03-02 23:03:53,"Cena externa à noite, com boa iluminação. Local é uma rua residencial com fachada e portão visíveis.","- Várias pessoas andando na calçada.
  - Carros estacionados na rua e outros passando esporadicamente.
  - Uma motocicleta passa rapidamente no final da sequência.","- Nenhuma tentativa de manipulação de entradas.
  - Movimentação normal de pedestres e veículos.
  - Nenhuma motocicleta mostrando comportamento suspeito (como parar ou passar lentamente várias vezes).","""Câmera 01"", data e hora visíveis.","**Não**, não há comportamentos observáveis que indiquem risco potencial à segurança.",camera_analyzer_prompt_external_street,False,False
event_20250408_154826_7490d4e4,2,motion_detected/event_20250408_154826_7490d4e4/0000_lying_down_20250408_154826_frame.jpg,lying,,"Ambiente externo, durante o dia, com boa iluminação. A área visualizada é um jardim frontal.",Uma pessoa visível rolando em uma pequena piscina de plástico. Presença de veículos estacionados na rua.,Nenhum comportamento de risco observado. A pessoa parece estar participando de uma atividade possivelmente humorística ou acidental.,"""FAILARMY ULTIMATE SECURITY CAMERA FAILS""","**Não**, a situação apresentada não mostra risco à segurança.",camera_analyzer_prompt_external_street,True,False
event_20250403_110825_c72ce50a,21,motion_detected/event_20250403_110825_c72ce50a/0001_6994_20250307_101724_frame_20250403_110825_000056.jpg,6994,2025-03-07 10:17:24,"Ambiente externo, dia, com boa iluminação. A cena mostra a rua e um estacionamento frontal.","- Há diversos carros passando na rua, mas nenhum comportamento suspeito evidente.
  - Uma única pessoa é vista caminhando pela calçada no final da sequência.",Nenhum comportamento suspeito identificado. O pedestre apenas passa pelo local sem interações incomuns.,Nenhum,"**Não**, pois não foram observados sinais de risco ou comportamento suspeito na sequência de imagens.",camera_analyzer_prompt_external_street,False,False
event_20250403_115614_921a5ad2,8,motion_detected/event_20250403_115614_921a5ad2/0001_7639_20250307_134155_frame_20250403_115614_000028.jpg,7639,2025-03-07 13:41:55,Ambiente externo durante o dia; boa iluminação; rua residencial com calçada e portão de entrada.,"- Uma motocicleta visível nos dois primeiros frames com dois ocupantes, passando pela rua.
  - Um carro estacionado próximo ao local monitorado.","- A motocicleta com dois ocupantes passa lentamente pela rua, mas não há evidência clara de repetições ou observação ativa do imóvel.","""frente direita"", ""intelbras"", e data/hora no canto.","**Não**, não há sinais claros de comportamento suspeito ou ameaça imediata com base nas informações disponíveis.",camera_analyzer_prompt_external_street,False,False
event_20250408_154827_a5c783c9,3,motion_detected/event_20250408_154827_a5c783c9/0000_sit_20250408_154827_frame.jpg,sit,2025-04-08 15:48:27,"Ambiente interno, provavelmente uma sala de tribunal, bem iluminada durante o dia.","Aproximadamente cinco pessoas visíveis; duas estão sentadas à mesa central, uma pessoa está de pé à direita, e outras estão ao fundo, sem ações suspeitas discerníveis.",Nenhum comportamento de risco observado; as pessoas parecem estar participando de um processo judicial de forma ordenada.,"Texto visível no vídeo: ""and sisters who lost their brother and their best friend.""","**Não**, não há sinais aparentes de comportamento de risco ou ameaça à segurança.",camera_analyzer_prompt_external_street,True,False
event_20250408_154827_20d6eb21,5,motion_detected/event_20250408_154827_20d6eb21/0000_hit_20250408_154827_frame.jpg,hit,2025-04-08 15:48:27,"Ambiente externo durante a noite, com iluminação artificial. Cena registrada em uma rua ou calçada em frente a um portão de entrada.","Presença de um carro com os faróis acesos e várias pessoas próximas ao portão. Duas motocicletas são visíveis, uma delas com pessoas em cima.","Pessoas próximas ao portão, três pessoas em pé e uma inclinada em direção à motocicleta, podendo indicar manipulação ou tentativa de acesso. Presença de motocicletas próximas ao local, situação que pode aumentar o risco.",Data e hora visíveis no canto superior das imagens.,"**Sim**, devido à proximidade das pessoas ao portão e motocicletas estacionadas próximas à entrada, podendo indicar uma situação potencialmente suspeita.",camera_analyzer_prompt_external_street,True,True
event_20250403_110951_999c970a,21,motion_detected/event_20250403_110951_999c970a/0001_6994_20250307_101724_frame_20250403_110947_000137.jpg,6994,2025-03-07 10:17:24,"Área externa, dia, iluminação natural. Rua residencial com calçada e estacionamento frontal.","Um pedestre visível caminhando ao longo da rua. Múltiplos veículos passando, nenhum comportamento suspeito aparente.",Nenhum comportamento de risco observado. O pedestre está caminhando normalmente e os veículos estão em trânsito comum.,"""Camera 11"" e marcação de data/hora.","**Não**, não há sinais objetivos de risco ou comportamentos suspeitos observados na sequência.",camera_analyzer_prompt_external_street,False,False
event_20250410_145303_c8185c7c,8,motion_detected/event_20250410_145303_c8185c7c/0000_robbery_20250410_145303_frame.jpg,robbery,2025-04-10 14:53:03,"Ambiente externo, dia, iluminação clara. Local em frente a um imóvel com calçada e árvores ao redor.","Aproximadamente três pessoas próximas ao imóvel, um carro visível ao fundo.",Uma pessoa com capuz e outra com possível máscara estão próximas a outra pessoa que parece estar sendo ameaçada ou abordada de forma agressiva.,Presença de uma marca d'água com data/hora.,"**Sim**, comportamento agressivo direcionado à pessoa em frente ao imóvel, pessoas com capuz e/ou máscara em ação coordenada.",camera_analyzer_prompt_external_street,True,True
event_20250410_145304_a69efbc6,5,motion_detected/event_20250410_145304_a69efbc6/0000_break-in_20250410_145304_frame.jpg,break-in,2025-04-10 14:53:04,"Ambiente externo à noite com iluminação artificial, em frente a um portão de entrada.","Aproximadamente cinco pessoas próximas ao portão. Nenhuma motocicleta visível, mas há um veículo estacionado ao fundo.","Pessoas presentes no portão, possivelmente interagindo com a estrutura. Nenhum comportamento claramente suspeito como forçar a entrada ou observar insistentemente.",Nenhum,"**Não**, não há sinais claros de comportamento suspeito ou risco iminente.",camera_analyzer_prompt_external_street,True,False
event_20250408_154827_5dbc25b2,5,motion_detected/event_20250408_154827_5dbc25b2/0000_hit_20250408_154827_frame.jpg,hit,2025-04-08 15:48:27,"Área externa durante o dia, bem iluminada, em uma rua residencial com comércio ao fundo.","Há cerca de seis pessoas, incluindo o ocupante de uma motocicleta. A motocicleta está parada na rua com uma pessoa aparentemente tentando agarrar ou agredir o piloto.","Um homem parece estar agredindo o ocupante de uma motocicleta parada na rua, comportamento agressivo que pode significar um risco de segurança.",Hoi Gà Mỹ Miền Nam,"**Sim**, devido ao comportamento agressivo envolvendo a motocicleta e interações suspeitas.",camera_analyzer_prompt_external_street,True,True
event_20250408_154828_05caaa12,2,motion_detected/event_20250408_154828_05caaa12/0000_throw_20250408_154828_frame.jpg,throw,2025-04-08 15:48:28,"Ambiente externo durante o dia, iluminação clara. Local parece ser uma rua residencial ou área urbana com veículos estacionados.","Há vários carros parados e uma pessoa próxima a um carro de polícia, aparentando estar em movimento.","A pessoa está próxima a um veículo policial e parece se envolver em uma ação rápida em direção ao carro, o que pode indicar comportamento suspeito ou agressivo.",ERIN LESLIE,"**Sim**, devido à presença de uma ação rápida e potencialmente agressiva em direção a um veículo policial, o que pode indicar uma situação de conflito ou risco.",camera_analyzer_prompt_external_street,True,True
event_20250403_111752_4930dd6b,10,motion_detected/event_20250403_111752_4930dd6b/0001_6990_20250307_101724_frame_20250403_111751_000141.jpg,6990,2025-03-07 10:17:24,"Ambiente interno, com iluminação artificial. Parece ser uma sala de recepção ou espera.",Aproximadamente duas pessoas. Uma pessoa está interagindo com objetos e equipamentos em uma mesa.,"Pessoa mexendo em objetos sobre a mesa. A ação parece rotineira e organizada, sem sinais claros de comportamento suspeito ou agressivo.","""Camera 87""","**Não**, ações parecem normais e não indicam risco à segurança.",camera_analyzer_prompt_external_street,False,False
event_20250402_140721_e4453231,12,motion_detected/event_20250402_140721_e4453231/0001_6883_20250219_153816_frame_20250402_140721_000021.jpg,6883,2025-02-19 15:38:16,"Ambiente externo durante o dia, com boa iluminação. A cena ocorre em uma calçada urbana, próxima a um portão de entrada e a um carro estacionado.",Dois homens são observados caminhando pela calçada. Um deles para próximo ao carro estacionado e parece observar a área.,"Um dos homens olha em direção ao portão e ao carro com certa frequência, mas sem sinais claros de tentativa de manipular ou forçar entradas. Não há presença de motocicletas ou outros veículos em movimento suspeito.","""Camera 01""","**Não**, sem comportamentos objetivos de risco além da observação.",camera_analyzer_prompt_external_street,False,False
event_20250410_145302_a6bcedf2,24,motion_detected/event_20250410_145302_a6bcedf2/0000_robbery_20250410_145302_frame.jpg,robbery,2025-04-10 14:53:02,"Ambiente externo durante o dia, com boa iluminação. A cena acontece na calçada em frente a um imóvel.","Duas pessoas, ambas usando capacetes, estão próximas a uma motocicleta. Uma das pessoas parece estar mexendo em algo próximo à motocicleta enquanto a outra assiste.",Observa-se manipulação próxima à motocicleta. O uso de capacetes pode ser visto como uma tentativa de ocultar a identidade.,"""Intelbras"" e data/hora.","**Sim**, comportamento suspeito envolvendo motocicleta e possível tentativa de manipulação.",camera_analyzer_prompt_external_street,True,True
event_20250410_145303_28abe440,5,motion_detected/event_20250410_145303_28abe440/0000_robbery_20250410_145303_frame.jpg,robbery,2025-04-10 14:53:03,"Área externa durante o dia, boa iluminação; entrada com portão e vegetação ao redor.","Presença de múltiplas motocicletas, cada uma com um ou dois ocupantes, se aproximando rapidamente da entrada.","Várias motos entram pelo portão aberto, o que pode indicar uma invasão coordenada; pelo menos uma pessoa aparece correndo, possivelmente tentando fechar o portão ou fugir.","""BRASÍLIA 22ºC"" visível no canto superior direito.","**Sim**, devido ao comportamento das motocicletas e a possível tentativa de invasão ao local.",camera_analyzer_prompt_external_street,True,True
event_20250408_154830_a2a34495,5,motion_detected/event_20250408_154830_a2a34495/0000_sneak_20250408_154830_frame.jpg,sneak,2025-04-08 15:48:30,"Ambiente externo noturno com iluminação artificial, possivelmente um quintal ou área de serviço.","Uma pessoa presente ao fundo junto a lixeiras e materiais, próximo a uma motocicleta coberta.","A pessoa está inclinada e parece estar mexendo ou interagindo com itens, mas não há interação direta com janelas, portões ou portas observada. Não há indicativo claro de movimento de entrada ou saída das áreas delimitadas.",CH4 2012/02/09 00:58:56,"**Sim**, a presença de uma pessoa em um espaço aparentemente privado e interagindo com objetos pode indicar um risco, ainda que não haja comportamento agressivo visível.",camera_analyzer_prompt_external_street,True,True
event_20250408_154830_d10056f5,5,motion_detected/event_20250408_154830_d10056f5/0000_sneak_20250408_154830_frame.jpg,sneak,2025-04-08 15:48:30,"Ambiente externo à noite, com iluminação prevista pelas luzes de um veículo e câmeras de segurança. A cena ocorre aparentemente em uma área de estacionamento ou garagem.",Duas pessoas visíveis vestindo roupas escuras e encapuzadas. Elas estão agachadas ao lado de um veículo estacionado próximo a uma estrutura (possivelmente uma caixa ou contêiner).,"Ambas as pessoas parecem ocupar-se de manipular ou tentar abrir a estrutura ao lado do veículo, um comportamento que pode ser suspeito considerando trajes e horário.","""E CAM1"" e data/hora visíveis nas imagens.","**Sim**, a presença de indivíduos encapuzados manipulando uma estrutura ao lado de um veículo em um horário noturno sugere uma atividade suspeita que justifica preocupação.",camera_analyzer_prompt_external_street,True,True
event_20250403_113729_6e0a44fe,6,motion_detected/event_20250403_113729_6e0a44fe/0001_7645_20250307_134155_frame_20250403_113729_000004.jpg,7645,2025-03-07 13:41:55,Imagem de ambiente externo privado com vista para o portão de entrada. Condições de iluminação diurna.,Nenhuma pessoa ou veículo visível nas imagens.,"Nenhum comportamento de risco identificado, sem presença de pessoas ou movimentação anômala.","Data e hora, marca ""Intelbras"".","**Não**, sem atividade suspeita ou movimento aparente.",camera_analyzer_prompt_external_street,False,False
event_20250408_154827_550cbaa0,2,motion_detected/event_20250408_154827_550cbaa0/0000_walk_20250408_154827_frame.jpg,walk,2025-04-08 15:48:27,"Ambiente interno, bem iluminado, com visão de área comercial ou de escritório.",Duas pessoas visíveis; uma parece estar rendendo ou ameaçando a outra próxima ao balcão.,"Ação agressiva aparente de uma pessoa contra a outra, que está em postura defensiva ou caída.",LiveLeak,"**Sim**, comportamento agressivo evidente, indicando possível assalto ou coação.",camera_analyzer_prompt_external_street,True,True
event_20250408_154828_2b362832,3,motion_detected/event_20250408_154828_2b362832/0000_fall_20250408_154828_frame.jpg,fall,2025-04-08 15:48:28,"Ambiente interno com vista para entrada principal. Noite, iluminação artificial interna visível.",Três pessoas visíveis. Uma delas rapidamente se movimenta para fora enquanto outras duas entram.,"Movimento rápido de entrada e saída, potencialmente levando a uma queda ou colisão. Não há sinais claros de tentativa de entrada forçada, mas a pressa e a movimentação irregular podem indicar desordem.",Nenhum,"**Sim**, devido à natureza desordenada da movimentação das pessoas no vídeo.",camera_analyzer_prompt_external_street,True,True
event_20250403_101251_f265bb7e,16,motion_detected/event_20250403_101251_f265bb7e/0001_17201_20250307_002851_frame_20250403_101250_000102.jpg,17201,2025-03-07 00:28:51,"Ambiente externo, à noite, com iluminação limitada. A cena é de uma rua em frente a um imóvel, com calçada e portão visíveis.","Um veículo se aproxima e passa pela rua, emitindo luz intensa, possivelmente de faróis altos.","O veículo se aproxima e passa lentamente com luz alta, mas não para nem mostra sinal de comportamento suspeito direto em relação ao imóvel.","Frente,L,E. Data e hora visíveis.","**Não**, não há comportamentos suspeitos claros ou ameaçadores observáveis na cena.",camera_analyzer_prompt_external_street,False,False
event_20250403_110712_5aa7d505,21,motion_detected/event_20250403_110712_5aa7d505/0001_6985_20250307_101724_frame_20250403_110706_000134.jpg,6985,2025-03-07 10:17:24,Área externa durante o dia. Iluminação natural. Localiza-se em uma rua residencial com calçada e estacionamento frontal visível.,"Aproximadamente uma pessoa andando, vários carros e uma motocicleta passam pela cena.","- A motocicleta circula lentamente e permanece parada por algum tempo na rua.
  - Pessoas observadas andando pela calçada não apresentam comportamentos suspeitos.",Camera 02,"**Sim**, devido à presença e comportamento da motocicleta que circula lentamente e para, o que pode indicar vigilância ou preparação para um possível ato ilícito.",camera_analyzer_prompt_external_street,False,True
event_20250410_145303_7f97b2f6,25,motion_detected/event_20250410_145303_7f97b2f6/0000_robbery_20250410_145303_frame.jpg,robbery,2025-04-10 14:53:03,"Câmera em ambiente externo, durante o dia com boa iluminação, cena ocorre em um posto de gasolina.",Um veículo cinza na bomba de gasolina. Duas pessoas se aproximam. Três indivíduos visíveis; um motorista dentro do carro e dois indivíduos mascarados se aproximando.,"Os dois indivíduos mascarados se aproximam do carro, um com uma arma apontada para o motorista. Um dos indivíduos interfere fisicamente no motorista, que é retirado do veículo. Confronto evidente e tentativa de roubo à mão armada.","""Canal UOL""","**Sim**, situação classificada como de alto risco devido ao roubo à mão armada, presença de arma de fogo e violência física.",camera_analyzer_prompt_external_street,True,True
event_20250408_154828_7e69c268,3,motion_detected/event_20250408_154828_7e69c268/0000_throw_20250408_154828_frame.jpg,throw,2025-04-08 15:48:28,"Ambiente interno, bem iluminado, possivelmente escritório.","Aproximadamente cinco pessoas em um escritório, algumas em pé e outras sentadas. Parece ser um ambiente de trabalho com computadores.","Um indivíduo parece ter se levantado abruptamente, mas não há sinais claros de comportamento de risco (como forçar gavetas ou retirada disfarçada de objetos).","""PROBLEM SOLVING"" visível na parede.","**Não**, sem comportamentos de risco identificáveis além do movimento repentino.",camera_analyzer_prompt_external_street,True,False
event_20250408_154829_ae55aced,5,motion_detected/event_20250408_154829_ae55aced/0000_struggle_20250408_154829_frame.jpg,struggle,2025-04-08 15:48:29,"Ambiente interno, iluminação artificial, parece ser um pequeno quarto ou cela.","Duas pessoas. Uma pessoa está sendo jogada no chão pela outra, indicando possível confronto físico.",Ação agressiva visível de uma pessoa contra outra.,"""WE WANT MORE FACTS""","**Sim**, há sinais claros de comportamento agressivo que representam alto risco de segurança para as pessoas envolvidas.",camera_analyzer_prompt_external_street,True,True
event_20250408_154826_22dc91e2,3,motion_detected/event_20250408_154826_22dc91e2/0000_kick_20250408_154826_frame.jpg,kick,2025-04-08 15:48:26,"Academia interna, iluminação boa, área de musculação.",Duas pessoas presentes. Uma delas está levantando a outra em uma posição que parece uma atividade física ou brincadeira.,"Comportamento incomum no ambiente de academia, com uma pessoa levantando a outra de forma não convencional e potencialmente perigosa.","@BAHIJKADDOURA, TCR: 17-10 19:37:16","**Sim**, o levantamento e queda podem resultar em lesões, apresentando um risco à segurança.",camera_analyzer_prompt_external_street,True,True
event_20250403_110809_e9b8e587,11,motion_detected/event_20250403_110809_e9b8e587/0001_6994_20250307_101724_frame_20250403_110809_000040.jpg,6994,2025-03-07 10:17:24,Ambiente externo durante o dia. A iluminação é clara. A cena ocorre em uma rua residencial em frente a um estacionamento.,Vários carros passam pela rua de maneira contínua. Não há paradas prolongadas nem pessoas visíveis nas proximidades.,Nenhum comportamento suspeito observado. Os veículos se movimentam de maneira normal e não há presença de motocicletas.,Texto presente indicando a data e a hora.,"**Não**, nenhuma atividade suspeita ou comportamento de risco detectado na sequência de imagens.",camera_analyzer_prompt_external_street,False,False
event_20250408_154826_0a85b8b5,4,motion_detected/event_20250408_154826_0a85b8b5/0000_grab_20250408_154826_frame.jpg,grab,2025-04-08 15:48:26,"Ambiente interno, bem iluminado, possivelmente uma sala de manutenção ou estoque.",Duas pessoas presentes.,"Um dos indivíduos está entregando um objeto volumoso ao outro, mas não há comportamentos agressivos ou suspeitos identificáveis.","""Camera 01"" e ""HTTP://EFFETTOFILM""","**Não**, não há sinais claros de comportamento de risco ou ações suspeitas.",camera_analyzer_prompt_external_street,True,False
event_20250403_091404_c34755c2,22,motion_detected/event_20250403_091404_c34755c2/0001_55410_20250302_230353_frame_20250403_091404_000146.jpg,55410,2025-03-02 23:03:53,"Cenas externas durante a noite, iluminação pública presente, em frente a um imóvel com portão de entrada visível, localizado em uma rua movimentada.","Aproximadamente dois veículos vistos rapidamente, nenhum comportamento suspeito específico observado. Não há pessoas visíveis em atitudes suspeitas.","Nenhum comportamento de risco observado, como permanência prolongada, manipulação de entradas, ou movimentação de motocicletas suspeitas.","Data e hora visíveis no canto superior esquerdo, ""Camera 05"" e ""Camera 03"" no canto inferior direito.","**Não**, não há comportamentos ou sinais de risco identificados nas imagens.",camera_analyzer_prompt_external_street,False,False
