folder_name,image_count,first_image,cam_id,event_datetime,contexto,pessoas,comportamentos,label,avaliacao,scenario_type,real,predict
event_20250403_110529_22a621b0,11,motion_detected/event_20250403_110529_22a621b0/0001_6985_20250307_101724_frame_20250403_110529_000039.jpg,6985,2025-03-07 10:17:24,"Ambiente externo durante o dia, com boa iluminação. A cena ocorre em uma rua residencial com calçada e estacionamento frontal visíveis.","Aproximadamente dois carros e uma pessoa foram detectados. Os carros estão em movimento na rua, e uma pessoa aparece brevemente.","Não há comportamentos suspeitos ou associados a risco observados. Os veículos estão apenas transitando, e a pessoa não demonstra ações suspeitas.",Camera 02,"**Não**, não há sinais de risco observáveis na sequência de imagens.",camera_analyzer_prompt_external_street,False,False
event_20250410_145302_70a01170,11,motion_detected/event_20250410_145302_70a01170/0000_altercation_20250410_145302_frame.jpg,altercation,2025-04-10 14:53:02,"Estação de serviço à noite, com iluminação artificial.","Aproximadamente cinco pessoas, duas motocicletas, e dois carros visíveis.","Uma pessoa está apontando algo que parece ser uma arma em direção a outras pessoas, que levantam as mãos. Há motocicletas e um carro próximo, com uma possível tentativa de assalto ou confronto.",Marca d'água de uma emissora de TV.,"**Sim**, devido à presença de uma possível arma e comportamento agressivo, indicando uma situação de alto risco.",camera_analyzer_prompt_external_street,True,True
event_20250408_154826_a42130eb,3,motion_detected/event_20250408_154826_a42130eb/0000_lying_down_20250408_154826_frame.jpg,lying,,"Ambiente externo durante o dia, com boa iluminação. A cena ocorre em uma rua residencial ou estacionamento frontal.","Há vários carros estacionados e uma motocicleta que sofreu um acidente, com duas pessoas caídas no chão.","O acidente de motocicleta é o foco principal, mas não há sinais de comportamento suspeito ou intencionalmente perigoso. Parece ser um acidente.",@1stMrC,"**Não**, o evento parece ser um acidente sem sinais de comportamento criminoso ou de risco intencional.",camera_analyzer_prompt_external_street,True,False
event_20250410_145302_1de172a2,9,motion_detected/event_20250410_145302_1de172a2/0000_robbery_20250410_145302_frame.jpg,robbery,2025-04-10 14:53:02,"Ambiente externo durante o dia, com boa iluminação. A cena ocorre em uma entrada de garagem ou portão de entrada de um imóvel, em uma rua residencial.","Há duas motocicletas e pelo menos duas pessoas próximas a elas. Uma pessoa parece estar interagindo de forma agressiva com outra, que está em uma das motocicletas.","Uma pessoa está tentando retirar outra de uma motocicleta, o que pode indicar uma tentativa de roubo. A presença de duas motocicletas e a interação agressiva sugerem um risco elevado.","""datenaoficial""","**Sim**, devido à interação agressiva e potencial tentativa de roubo envolvendo motocicletas.",camera_analyzer_prompt_external_street,True,True
event_20250403_092022_f63db61a,34,motion_detected/event_20250403_092022_f63db61a/0001_55406_20250302_230353_frame_20250403_092017_000043.jpg,55406,2025-03-02 23:03:53,"Ambiente externo à noite, com iluminação pública. Localização em frente a um portão de entrada de um prédio residencial.","Aproximadamente duas pessoas visíveis em diferentes momentos, caminhando pela calçada. Vários carros estacionados e em movimento na rua. Uma motocicleta passa rapidamente.","- Pessoas caminhando normalmente pela calçada.
  - Veículos passando pela rua sem redução de velocidade significativa.
  - Nenhuma tentativa de manipulação de entradas ou comportamento suspeito observado.","""Camera 01"" visível nas imagens.","**Não**, não há comportamentos observáveis associados a risco nesta sequência.",camera_analyzer_prompt_external_street,False,False
event_20250408_154826_7490d4e4,2,motion_detected/event_20250408_154826_7490d4e4/0000_lying_down_20250408_154826_frame.jpg,lying,,"Ambiente externo durante o dia, com boa iluminação. A área visualizada é um jardim frontal.",Uma pessoa está deitada em uma pequena piscina de plástico no jardim. Três carros estão estacionados na rua.,A pessoa parece estar brincando ou relaxando na piscina. Não há sinais de comportamento suspeito ou de risco.,"""FAILARMY ULTIMATE SECURITY CAMERA FAILS""","**Não**, a situação parece ser uma atividade recreativa sem risco aparente.",camera_analyzer_prompt_internal_to_outside,True,False
event_20250403_110825_c72ce50a,21,motion_detected/event_20250403_110825_c72ce50a/0001_6994_20250307_101724_frame_20250403_110825_000056.jpg,6994,2025-03-07 10:17:24,"Ambiente externo durante o dia, com boa iluminação. A cena ocorre em uma rua residencial com calçada e estacionamento frontal.",Vários carros passando pela rua. Uma pessoa aparece caminhando na calçada.,Não há comportamentos suspeitos observados. Os veículos estão em movimento normal e a pessoa está apenas caminhando.,"""Camera 11"", data e hora visíveis.","**Não**, não há sinais de risco observáveis na sequência de imagens.",camera_analyzer_prompt_external_street,False,False
event_20250403_115614_921a5ad2,8,motion_detected/event_20250403_115614_921a5ad2/0001_7639_20250307_134155_frame_20250403_115614_000028.jpg,7639,2025-03-07 13:41:55,"Ambiente externo durante o dia, com boa iluminação. A cena ocorre em uma rua residencial, com calçada e um portão visível.",Aproximadamente dois carros visíveis. Um carro estacionado na calçada e outro passando pela rua.,Nenhum comportamento suspeito ou de risco observado. Os veículos estão em movimento normal.,"""intelbras"", ""frente direita"", data e hora visíveis.","**Não**, não há sinais de risco aparente.",camera_analyzer_prompt_external_street,False,False
event_20250408_154827_a5c783c9,3,motion_detected/event_20250408_154827_a5c783c9/0000_sit_20250408_154827_frame.jpg,sit,2025-04-08 15:48:27,"Ambiente interno, provavelmente uma sala de tribunal. A iluminação parece ser adequada para o ambiente.","Aproximadamente cinco pessoas visíveis. Elas estão sentadas, algumas parecem estar em uma mesa, possivelmente participando de uma audiência ou julgamento.",Nenhum comportamento de risco aparente. As pessoas estão sentadas e parecem estar participando de uma atividade formal.,Texto visível na parte inferior da imagem.,"**Não**, não há sinais de comportamento de risco.",camera_analyzer_prompt_internal_closed,True,False
event_20250408_154827_20d6eb21,5,motion_detected/event_20250408_154827_20d6eb21/0000_hit_20250408_154827_frame.jpg,hit,2025-04-08 15:48:27,"Ambiente externo à noite, com iluminação artificial. A cena ocorre em uma rua estreita, próxima a um portão de entrada.","Aproximadamente quatro pessoas e dois veículos (um carro e uma motocicleta). As pessoas estão próximas ao portão, e o carro está com os faróis acesos, parado na rua.","- Presença de pessoas próximas ao portão, possivelmente tentando manipulá-lo.
  - Carro parado com faróis acesos, indicando possível vigilância ou espera.
  - Motocicleta estacionada próxima ao portão, com pessoas ao redor.",Data e hora visíveis no canto superior da imagem.,"**Sim**, devido à presença de várias pessoas próximas ao portão em um horário noturno, com veículos parados em posições que podem indicar vigilância ou tentativa de acesso não autorizado.",camera_analyzer_prompt_external_street,True,True
event_20250403_110951_999c970a,21,motion_detected/event_20250403_110951_999c970a/0001_6994_20250307_101724_frame_20250403_110947_000137.jpg,6994,2025-03-07 10:17:24,"Ambiente externo, dia, iluminação clara. Localização em frente a um estacionamento frontal de um imóvel.",Uma pessoa caminhando pela calçada e vários carros passando pela rua.,"A pessoa caminha de forma contínua pela calçada, sem sinais de hesitação ou observação do imóvel. Os veículos passam normalmente pela rua.","""Camera 11"" visível nas imagens.","**Não**, não há comportamentos suspeitos ou sinais de risco observáveis.",camera_analyzer_prompt_external_street,False,False
event_20250410_145303_c8185c7c,8,motion_detected/event_20250410_145303_c8185c7c/0000_robbery_20250410_145303_frame.jpg,robbery,2025-04-10 14:53:03,"Ambiente externo durante o dia, com boa iluminação. A cena ocorre em uma área de entrada de um imóvel, com um carro estacionado próximo e vegetação ao redor.","Aproximadamente três pessoas e um carro. As pessoas estão próximas ao imóvel, com duas delas interagindo de forma suspeita com uma terceira pessoa.","- Duas pessoas parecem abordar uma terceira de forma agressiva.
  - Uso de capuz e máscara por parte dos indivíduos que abordam, o que pode indicar tentativa de ocultar identidade.
  - A interação parece não consensual, sugerindo possível assalto ou tentativa de intimidação.",Data e hora visíveis no canto superior esquerdo.,"**Sim**, devido à abordagem agressiva e ao uso de disfarces, indicando um risco potencial de assalto ou violência.",camera_analyzer_prompt_external_street,True,True
event_20250410_145304_a69efbc6,5,motion_detected/event_20250410_145304_a69efbc6/0000_break-in_20250410_145304_frame.jpg,break-in,2025-04-10 14:53:04,"Ambiente externo à noite, com iluminação artificial. A cena ocorre em um estacionamento frontal com portão de entrada.",Aproximadamente três pessoas visíveis e um carro. Um caminhão aparece em um dos frames.,"Não há sinais claros de comportamento de risco, como tentativa de forçar entrada ou permanência prolongada.",Nenhum,"**Não**, não há comportamentos suspeitos observáveis que indiquem risco.",camera_analyzer_prompt_external_street,True,False
event_20250408_154827_5dbc25b2,5,motion_detected/event_20250408_154827_5dbc25b2/0000_hit_20250408_154827_frame.jpg,hit,2025-04-08 15:48:27,"Ambiente externo durante o dia, com boa iluminação. A cena ocorre em uma rua residencial, próxima a calçadas e pequenos comércios.","Aproximadamente cinco pessoas e duas motocicletas. Uma pessoa está em uma motocicleta, enquanto outra parece estar tentando retirar algo ou agredir a pessoa na moto. Outras pessoas observam a cena.","A interação entre a pessoa na motocicleta e a que está de pé parece agressiva, com tentativa de retirada ou agressão. A presença de várias pessoas observando pode indicar uma situação de conflito ou tentativa de roubo.","""Shared by HOI GÀ MY MIEN NAM""","**Sim**, devido à interação agressiva envolvendo a motocicleta, que pode indicar uma tentativa de roubo ou conflito físico.",camera_analyzer_prompt_external_street,True,True
event_20250408_154828_05caaa12,2,motion_detected/event_20250408_154828_05caaa12/0000_throw_20250408_154828_frame.jpg,throw,2025-04-08 15:48:28,"Ambiente externo durante o dia, com boa iluminação. A cena ocorre em uma rua residencial.",Aproximadamente sete carros estão presentes. Uma pessoa está visível na cena.,Não há comportamentos de risco claros observáveis nas imagens fornecidas.,"""ERIN LESLIE"" e texto sobre um incidente envolvendo um homem de Toronto.","**Não**, não há sinais objetivos de risco nas imagens analisadas.",camera_analyzer_prompt_external_street,True,False
event_20250403_111752_4930dd6b,10,motion_detected/event_20250403_111752_4930dd6b/0001_6990_20250307_101724_frame_20250403_111751_000141.jpg,6990,2025-03-07 10:17:24,"Ambiente interno, bem iluminado, possivelmente uma sala de espera ou recepção.","Aproximadamente uma pessoa visível, interagindo com objetos em uma mesa.","A pessoa parece estar mexendo em objetos sobre a mesa, mas não há sinais claros de comportamento suspeito ou agressivo.",Camera 07,"**Não**, não há comportamentos que indiquem risco à segurança.",camera_analyzer_prompt_internal_closed,False,False
event_20250402_140721_e4453231,12,motion_detected/event_20250402_140721_e4453231/0001_6883_20250219_153816_frame_20250402_140721_000021.jpg,6883,2025-02-19 15:38:16,"Ambiente externo durante o dia, com boa iluminação. A cena ocorre em uma calçada de rua residencial, próxima a um portão de entrada e um carro estacionado.","Inicialmente, há duas pessoas caminhando na calçada. Um carro branco está estacionado próximo ao local.","As duas pessoas caminham normalmente pela calçada e não demonstram comportamentos suspeitos, como hesitação ou observação prolongada do imóvel. Não há tentativas de manipular entradas ou outros sinais de risco.","""Camera 01"" visível nas imagens.","**Não**, não há comportamentos observáveis que indiquem risco à segurança.",camera_analyzer_prompt_external_street,False,False
event_20250410_145302_a6bcedf2,24,motion_detected/event_20250410_145302_a6bcedf2/0000_robbery_20250410_145302_frame.jpg,robbery,2025-04-10 14:53:02,"Ambiente externo durante o dia, com boa iluminação. A cena ocorre em uma calçada ao lado de um prédio com parede de tijolos laranja.","Duas pessoas próximas a uma motocicleta. Uma delas está manipulando a motocicleta, enquanto a outra observa. Ambas parecem estar usando capacetes.",A pessoa manipulando a motocicleta pode indicar uma tentativa de furto ou manipulação não autorizada. A presença de outra pessoa observando pode sugerir uma ação coordenada.,"""Intelbras"" e data/hora visíveis.","**Sim**, devido à manipulação suspeita da motocicleta e a presença de duas pessoas em potencial ação coordenada.",camera_analyzer_prompt_external_street,True,True
event_20250410_145303_28abe440,5,motion_detected/event_20250410_145303_28abe440/0000_robbery_20250410_145303_frame.jpg,robbery,2025-04-10 14:53:03,"Ambiente externo, provavelmente um corredor lateral ou entrada de garagem, durante o dia. A iluminação é clara e há vegetação nas laterais.",Aproximadamente cinco pessoas em motocicletas. As motos estão se movendo em direção à câmera.,"As pessoas estão entrando em uma área privada com várias motocicletas, o que pode indicar uma invasão ou tentativa de roubo. A presença de várias motos em um espaço privado é incomum e pode ser um sinal de risco.","""BRASÍLIA 22°C""","**Sim**, a entrada de várias pessoas em motocicletas em uma área privada sugere um risco potencial de segurança.",camera_analyzer_prompt_internal_to_outside,True,True
event_20250408_154830_a2a34495,5,motion_detected/event_20250408_154830_a2a34495/0000_sneak_20250408_154830_frame.jpg,sneak,2025-04-08 15:48:30,"Ambiente externo privado, possivelmente um quintal ou área de serviço. A iluminação indica que é noite.",Uma pessoa visível nas imagens.,"A pessoa está em uma área onde normalmente não há circulação, próxima a objetos e possivelmente tentando acessar algo.",CH4 2012/09/08 06:30:56,"**Sim**, a presença da pessoa em área restrita e o comportamento de aproximação a objetos indicam risco potencial.",camera_analyzer_prompt_internal_to_outside,True,True
event_20250408_154830_d10056f5,5,motion_detected/event_20250408_154830_d10056f5/0000_sneak_20250408_154830_frame.jpg,sneak,2025-04-08 15:48:30,"Ambiente externo à noite, com iluminação artificial. Local parece ser uma área de estacionamento ou entrada lateral.","Duas pessoas vestindo roupas escuras e capuzes, próximas a um veículo estacionado e a um objeto grande (possivelmente um gerador ou caixa).",As duas pessoas estão agachadas e parecem estar manipulando ou tentando abrir o objeto grande. O uso de capuzes à noite e a ação coordenada são sinais de comportamento suspeito.,"""CAM1"" e data/hora visíveis.","**Sim**, comportamento altamente suspeito devido à tentativa de manipulação de um objeto grande à noite, uso de capuzes e ação coordenada.",camera_analyzer_prompt_external_street,True,True
event_20250403_113729_6e0a44fe,6,motion_detected/event_20250403_113729_6e0a44fe/0001_7645_20250307_134155_frame_20250403_113729_000004.jpg,7645,2025-03-07 13:41:55,"Ambiente externo privado, durante o dia, com boa iluminação. A área visualizada é um corredor lateral com portão de entrada visível.",Nenhuma pessoa ou veículo visível nas imagens.,Nenhum comportamento de risco observado.,"""Intelbras"", ""Portao entrada"", data e hora visíveis.","**Não**, não há sinais de risco aparente.",camera_analyzer_prompt_internal_to_outside,False,False
event_20250408_154827_550cbaa0,2,motion_detected/event_20250408_154827_550cbaa0/0000_walk_20250408_154827_frame.jpg,walk,2025-04-08 15:48:27,"Ambiente interno, bem iluminado, tipo loja ou recepção.","Aproximadamente duas pessoas visíveis. Uma pessoa parece estar atrás do balcão, enquanto outra está se movendo rapidamente em direção à saída.",A pessoa se movendo rapidamente pode indicar uma tentativa de fuga ou retirada apressada de objetos.,LiveLeak,"**Sim**, devido ao comportamento de movimentação rápida que pode indicar uma situação de risco ou furto.",camera_analyzer_prompt_internal_closed,True,True
event_20250408_154828_2b362832,3,motion_detected/event_20250408_154828_2b362832/0000_fall_20250408_154828_frame.jpg,fall,2025-04-08 15:48:28,"Ambiente interno com vista para área externa privada. É noite, com iluminação artificial. A área visualizada parece ser uma entrada ou saguão.","Duas pessoas são visíveis. Uma pessoa está correndo em direção à saída, enquanto outra parece estar caindo ou se desequilibrando.",Movimento rápido em direção à saída pode indicar uma situação de fuga ou emergência. A queda ou desequilíbrio de uma pessoa pode sugerir uma situação de risco ou urgência.,Nenhum,"**Sim**, devido ao comportamento de fuga e possível queda, indicando uma situação potencialmente perigosa ou urgente.",camera_analyzer_prompt_internal_to_outside,True,True
event_20250403_101251_f265bb7e,16,motion_detected/event_20250403_101251_f265bb7e/0001_17201_20250307_002851_frame_20250403_101250_000102.jpg,17201,2025-03-07 00:28:51,"Ambiente externo à noite, com iluminação artificial. Localização em frente a um portão de entrada, possivelmente em uma rua residencial.",Um veículo foi detectado passando pela rua. Não há pessoas visíveis nas imagens.,"O veículo passa pela rua sem sinais de comportamento suspeito, como parar ou reduzir a velocidade de forma incomum.","""Frente,L,E"" e data/hora visíveis.","**Não**, não há comportamentos suspeitos observáveis nas imagens.",camera_analyzer_prompt_external_street,False,False
event_20250403_110712_5aa7d505,21,motion_detected/event_20250403_110712_5aa7d505/0001_6985_20250307_101724_frame_20250403_110706_000134.jpg,6985,2025-03-07 10:17:24,"Ambiente externo durante o dia, com boa iluminação. A cena ocorre em uma rua residencial com calçada e estacionamento frontal.",Aproximadamente duas pessoas e vários carros. As pessoas estão caminhando pela calçada. Os carros estão se movendo pela rua.,Não há comportamentos suspeitos observados. As pessoas estão apenas caminhando e os veículos estão em movimento normal.,Câmera 02 e Câmera 11 visíveis nas imagens.,"**Não**, não há sinais de risco observáveis.",camera_analyzer_prompt_external_street,False,False
event_20250410_145303_7f97b2f6,25,motion_detected/event_20250410_145303_7f97b2f6/0000_robbery_20250410_145303_frame.jpg,robbery,2025-04-10 14:53:03,"Estação de serviço durante o dia, com boa iluminação. Local é um posto de gasolina.","Um carro cinza com uma pessoa dentro. Dois indivíduos se aproximam do carro, um deles armado.","Os indivíduos armados abordam o motorista, forçando-o a sair do veículo. A ação é rápida e coordenada, indicando um assalto.","""canal uol"" visível nas imagens.","**Sim**, devido à presença de indivíduos armados e a abordagem agressiva ao motorista, caracterizando um assalto.",camera_analyzer_prompt_external_street,True,True
event_20250408_154828_7e69c268,3,motion_detected/event_20250408_154828_7e69c268/0000_throw_20250408_154828_frame.jpg,throw,2025-04-08 15:48:28,"Ambiente interno, bem iluminado, possivelmente um escritório ou recepção.","Três pessoas inicialmente, depois duas, e finalmente nenhuma visível.","Uma pessoa parece estar se movendo rapidamente em direção à saída, enquanto outra está em pé, possivelmente em reação a algo. Não há sinais claros de comportamento agressivo ou destrutivo.","""Problem Solving"" visível na parede.","**Não**, não há evidências claras de comportamento de risco significativo.",camera_analyzer_prompt_internal_closed,True,False
event_20250408_154829_ae55aced,5,motion_detected/event_20250408_154829_ae55aced/0000_struggle_20250408_154829_frame.jpg,struggle,2025-04-08 15:48:29,"Ambiente interno, bem iluminado, possivelmente uma sala ou quarto.",Duas pessoas envolvidas em uma interação física intensa.,"Ação agressiva visível entre duas pessoas, indicando uma possível luta.","""WE WANT MORE FACTS""","**Sim**, devido à natureza agressiva da interação entre as pessoas.",camera_analyzer_prompt_internal_closed,True,True
event_20250408_154826_22dc91e2,3,motion_detected/event_20250408_154826_22dc91e2/0000_kick_20250408_154826_frame.jpg,kick,2025-04-08 15:48:26,"Ambiente interno, bem iluminado, academia de ginástica.",Duas pessoas visíveis. Uma pessoa está levantando e jogando a outra no chão.,"Ação agressiva de uma pessoa jogando a outra no chão, potencialmente perigoso.",@BAHIJKADDOURA,"**Sim**, devido à ação agressiva e potencial para causar lesões.",camera_analyzer_prompt_internal_closed,True,True
event_20250403_110809_e9b8e587,11,motion_detected/event_20250403_110809_e9b8e587/0001_6994_20250307_101724_frame_20250403_110809_000040.jpg,6994,2025-03-07 10:17:24,"Ambiente externo durante o dia, com boa iluminação. A cena ocorre em uma rua residencial com calçada e estacionamento frontal visíveis.",Aproximadamente dois carros passam pela rua em momentos diferentes. Não há pessoas visíveis na cena.,Não há comportamentos suspeitos observados. Os carros passam pela rua sem parar ou reduzir a velocidade de forma suspeita.,"""Camera 11"" e data/hora visíveis.","**Não**, não há sinais de risco observáveis na sequência de imagens.",camera_analyzer_prompt_external_street,False,False
event_20250408_154826_0a85b8b5,4,motion_detected/event_20250408_154826_0a85b8b5/0000_grab_20250408_154826_frame.jpg,grab,2025-04-08 15:48:26,"Ambiente interno, bem iluminado, possivelmente uma sala de armazenamento ou manutenção.","Duas pessoas presentes. Uma parece estar entregando ou recebendo um objeto grande, enquanto a outra está próxima da porta.",Não há sinais claros de comportamento de risco. As ações parecem ser uma interação normal entre as duas pessoas.,HTTP://EFFETTOFILM,"**Não**, as ações observadas não indicam risco à segurança.",camera_analyzer_prompt_internal_closed,True,False
event_20250403_091404_c34755c2,22,motion_detected/event_20250403_091404_c34755c2/0001_55410_20250302_230353_frame_20250403_091404_000146.jpg,55410,2025-03-02 23:03:53,"Ambiente externo à noite, com iluminação de rua. A cena ocorre em frente a um portão de entrada de um imóvel, em uma rua residencial.","Não há pessoas visíveis. Vários veículos passam pela rua, mas nenhum comportamento suspeito é observado.",Nenhum comportamento de risco detectado. Os veículos passam pela rua sem parar ou reduzir a velocidade de forma suspeita.,"Camera 05, Camera 03","**Não**, não há sinais de risco observáveis nas imagens.",camera_analyzer_prompt_external_street,False,False
event_20250403_110744_338b958b,15,motion_detected/event_20250403_110744_338b958b/0001_6994_20250307_101724_frame_20250403_110744_000016.jpg,6994,2025-03-07 10:17:24,"Ambiente externo durante o dia, com boa iluminação. A cena ocorre em uma rua residencial com calçada e estacionamento frontal visíveis.","Inicialmente, há duas motocicletas e um carro. As motocicletas passam pela rua e não permanecem na cena. Em seguida, vários carros passam pela rua, sem parar ou apresentar comportamento suspeito.","As motocicletas passam rapidamente e não mostram sinais de comportamento suspeito, como parar ou circular lentamente. Não há tentativas de manipulação de entradas ou permanência prolongada em frente ao imóvel.","Data e hora visíveis no canto superior esquerdo; ""Camera 11"" no canto inferior direito.","**Não**, não há comportamentos observáveis que indiquem risco potencial à segurança.",camera_analyzer_prompt_external_street,False,False
