folder_name,image_count,first_image,cam_id,event_datetime,contexto,pessoas,comportamentos,label,avaliacao,scenario_type,real,predict
event_20250403_110345_d4895a53,40,motion_detected/event_20250403_110345_d4895a53/0001_6984_20250307_101724_frame_20250403_110345_000092.jpg,6984,2025-03-07 10:17:24,"Ambiente externo, iluminação diurna (manhã), aparentemente com céu nublado. Cena voltada para uma rua urbana, com calçada, estacionamento frontal e um portão à esquerda da imagem. Câmera fixa, protegida por guarda-sol.","- Inicialmente há uma pessoa sentada (provavelmente um vigilante ou porteiro) sob guarda-sol no canto inferior esquerdo, permanecendo praticamente imóvel durante toda a sequência.
  - Ao longo da sequência, circulam diversos carros, caminhonetes e ônibus.  
  - Pessoas caminham pela calçada, atravessam a rua ou caminham paralelamente ao imóvel em diferentes momentos.  
  - Uma bicicleta aparece rapidamente em um dos frames, transitando normalmente.  
  - Não há presença ou circulação de motocicletas, nem veículos parando de forma suspeita.","- Nenhum comportamento suspeito identificado:  
    - Os automóveis passam normalmente, sem paradas próximas ao imóvel, nem reduzem velocidade de maneira incomum.  
    - Pedestres transitam de maneira natural, sem hesitação, sem permanência prolongada em frente ao imóvel ou olhares repetitivos para a propriedade ou arredores.  
    - Ninguém tenta manipular portão, fechadura ou demonstrar interesse indevido pela área monitorada.
    - Não há ações coordenadas, ocupantes com capuz/boné/máscara em situação atípica ou aproximações incomuns.
    - Bicicleta e pedestres cruzam a cena sem qualquer atitude suspeita.",Marca d’água “Camera 01” visível; data/hora no canto superior esquerdo.,"**Não**.  
  Justificativa: O fluxo de pessoas e veículos é típico de área urbana/residencial, sem ações objetivamente suspeitas, tentativas de abordagem ou permanência em frente ao imóvel. Não há circulação de motos, nem comportamentos que indiquem risco à segurança neste intervalo.",camera_analyzer_prompt_external_street,False,False
event_20250402_140834_8e7ff747,6,motion_detected/event_20250402_140834_8e7ff747/0001_6883_20250219_153816_frame_20250402_140834_000092.jpg,6883,2025-02-19 15:38:16,"- Ambiente externo, captado por uma câmera voltada para rua residencial, com calçada e portão visíveis. 
  - Condição de iluminação: dia, ensolarado, boa visibilidade.
  - Localização: frente de imóvel residencial, calçada e rua.","- Não há presença de pessoas identificáveis nas calçadas ou em frente ao imóvel.
  - Em apenas um frame (terceiro da sequência), observa-se a passagem de um veículo (provavelmente um carro) transitando normalmente pela rua, sem qualquer indicação de parada, lentidão, ou interação com o imóvel.","- Nenhum comportamento de risco identificado. 
  - Não há tentativa de forçar portão, parada prolongada, aproximação suspeita, circulação lenta ou repetida de veículos, pessoas observando o imóvel, nem circulação de motocicletas no contexto apresentado.","- Texto visível mostrando data, hora e ""Camera 01"" no canto da imagem.","**Não**
  - Justificativa: Nenhum sinal objetivo de risco ou atividade suspeita foi identificado durante toda a sequência apresentada. O movimento do único veículo captado é breve e típico de tráfego local.",camera_analyzer_prompt_external_street,False,False
event_20250403_110902_b869b941,44,motion_detected/event_20250403_110902_b869b941/0001_6994_20250307_101724_frame_20250403_110902_000092.jpg,6994,2025-03-07 10:17:24,"Ambiente interno, visão para área de estacionamento privativo/jardim, parcialmente exposto. É dia, iluminação natural clara. A área visualizada compreende um espaço de estacionamento com vagas demarcadas, próximo a um portão/muro, com visão para rua ao fundo.","- Há circulação eventual de pessoas na calçada junto ao portão/muro, vindas da rua. 
  - No início, dois indivíduos caminhando juntos passam em frente ao portão lateral (primeiros 3 frames).  
  - Nos frames seguintes, há circulação normal de veículos automotores (carros e motocicleta) pela rua lateral.  
  - Entre os frames 14 e 34, uma mulher caminha sozinha na calçada, em sentido ao fundo da cena; embarca/desce do ônibus (ou próximo dele), outra pessoa aparece logo depois andando na mesma calçada após saída do ônibus.   
  - Por fim, mais um indivíduo também caminha pela calçada paralela à rua, sem sinais de interação direta com o imóvel monitorado.","- Não há aproximação nem permanência de pessoas junto ao portão ou muros.
  - Nenhum comportamento de tentativa de acesso ao imóvel, observação insistente, ou qualquer ação suspeita (como tentativa de abrir portas/portões, olhar por frestas ou movimentação no interior da propriedade).
  - Todos os indivíduos seguem pelo percurso da calçada, sem invasão à zona interna do estacionamento/jardim.","Datas e horários no canto superior esquerdo, e identificação ""Camera 11"" no canto inferior direito.","**Não**.  
  Justificativa: Apenas circulação comum de pedestres e veículos na via pública/externa, sem interação anormal ou tentativa de acesso à área interna. Nenhum risco aparente.",camera_analyzer_prompt_internal_to_outside,False,False
event_20250403_110529_22a621b0,11,motion_detected/event_20250403_110529_22a621b0/0001_6985_20250307_101724_frame_20250403_110529_000039.jpg,6985,2025-03-07 10:17:24,"Ambiente externo, aparentemente durante o dia, com boa iluminação natural. A cena mostra uma rua residencial, calçada e estacionamento frontal de um imóvel, com portão visível.","- Veículos: Aproximadamente dois carros circulando pela rua, alguns passando lentamente ou parando rapidamente em frente à área. Um desses veículos permanece estacionado na rua durante toda a sequência.
  - Pessoas: Detecção de uma pessoa circulando em um dos frames (possivelmente um ciclista); não há concentração de pessoas ou grupos interagindo diretamente com o imóvel monitorado.","- Não foram observados comportamentos como tentativas de forçar entradas, manipulação de portões, permanência prolongada de pessoas em frente ao portão, nem veículos parados com ocupantes observando ou agindo de forma suspeita.
  - Os veículos que aparecem estão em fluxo típico, parando brevemente ou apenas trafegando. Não há motocicletas envolvidas nem atitudes que indiquem intenção de abordagem ao imóvel.",Marcação “Camera 02” no canto inferior direito; data e horário no canto superior esquerdo.,"**Não**, nenhum comportamento objetivo de risco identificado. A circulação de veículos e a presença pontual de uma pessoa não apresentam sinais claros de observação ou preparação para ação criminosa.",camera_analyzer_prompt_external_street,False,False
event_20250410_145302_70a01170,11,motion_detected/event_20250410_145302_70a01170/0000_altercation_20250410_145302_frame.jpg,altercation,2025-04-10 14:53:02,"Ambiente externo, posto de combustível à noite, com iluminação artificial. A cena ocorre na área do pátio, próxima às bombas de abastecimento, mesas e veículos no estacionamento frontal do posto.","- Cerca de cinco pessoas presentes em diferentes momentos, incluindo pessoas sentadas ou próximas a mesas, além de pelo menos dois motociclistas e motoristas de carros.
  - Presença de ao menos duas motocicletas (uma parada próxima às mesas, outra junto à bomba de combustível), dois carros visíveis (um branco perto das mesas e outro escuro que entra na cena), além de pessoas usando capacete.
  - Nas primeiras imagens, um indivíduo com capacete e postura agressiva parece apontar uma arma para outras pessoas, que levantam as mãos (gesto típico de rendição).","- Indivíduo com capacete (condição normal para motociclistas, mas incomum manter o capacete em ambiente de convivência) realiza abordagem direta, apontando o que aparenta ser uma arma de fogo para dois homens junto à mesa e ao carro branco.
  - Ação coordenada, pois enquanto o indivíduo aborda as pessoas, outro está em uma motocicleta, aparentemente aguardando próximo à bomba de combustível.
  - As vítimas apresentam comportamento de rendição, sugerindo tentativa de roubo ou assalto à mão armada.
  - O veículo preto chega na sequência, aparentemente em fuga ou apoio; após a ação, tanto o carro quanto os motociclistas deixam rapidamente o local.","Marca d'água de canal de TV no canto superior direito, data e hora visíveis (27/07/2018 21:24).","**Sim**.  
  **Justificativa:** Ação clara de ameaça física com suposta arma de fogo, abordagem coordenada entre indivíduos (possivelmente roubo/assalto), motociclistas com capacete mantendo-se prontos para fuga rápida, e reação de rendição das vítimas. Todos são sinais de risco elevado e crime em andamento.",camera_analyzer_prompt_external_street,True,True
event_20250408_154826_a42130eb,3,motion_detected/event_20250408_154826_a42130eb/0000_lying_down_20250408_154826_frame.jpg,lying,,"Ambiente externo, durante o dia, com iluminação natural clara. A cena ocorre em uma rua ou estacionamento residencial, com vários carros estacionados nas laterais e o chão em bom estado de conservação.","- Aproximadamente dois indivíduos visíveis, ambos envolvidos em um acidente de motocicleta.
  - Uma motocicleta está presente, claramente envolvida em uma queda e tombada sobre os ocupantes.
  - Não há indícios de outras pessoas ou veículos em movimento interagindo com a situação.","- As imagens mostram uma sequência clara de queda/acidente de moto envolvendo duas pessoas adultas. 
  - Não há sinais de tentativa de manipulação de entrada, permanência suspeita, olhares excessivos para o imóvel, nem circulação lenta/monitoramento do local.
  - Os ocupantes aparentam estar usando capacete, e não há ações coordenadas entre outros indivíduos ou comportamento intimidatório em relação ao imóvel ou veículos estacionados.  
  - O risco identificado é de ordem acidental, não ligado à segurança patrimonial, mas sim à integridade física dos envolvidos no acidente.",@1stMrC (marca visível no canto superior esquerdo),"**Não**, pois não há indícios de comportamento suspeito ou ameaça à segurança do imóvel ou das pessoas na área. A situação analisada é um acidente de trânsito, não uma ação criminosa ou suspeita no contexto de vigilância patrimonial.",camera_analyzer_prompt_external_street,True,False
event_20250410_145302_1de172a2,9,motion_detected/event_20250410_145302_1de172a2/0000_robbery_20250410_145302_frame.jpg,robbery,2025-04-10 14:53:02,"Ambiente interno (corredor ou acesso de garagem) com portão aberto, voltado para uma área externa privada, provavelmente entrada veicular de um imóvel com visão direta para a rua. Iluminação diurna, céu aberto, boa visibilidade. Área monitorada compreende portão, calçada interna e parte da rua em frente.","- Mínimo de três pessoas identificadas durante a sequência.
  - Dois indivíduos de capacete, aparentemente armados, abordam uma terceira pessoa (provável morador ou visitante) que está em cima ou ao lado de uma motocicleta preta dentro do imóvel. Outro indivíduo de camisa pode ser visto posteriormente correndo em direção ao portão, aparentemente após o início da ação.
  - Duas motocicletas presentes (uma vermelha do lado de fora e uma preta dentro do portão). Veículos de passeio estacionados na rua.","- Dois indivíduos adentram a área privada pela calçada com abordagem direta a uma pessoa e sua motocicleta, utilizando capacete (tentativa de ocultar identidade) e possível uso de ameaça física.
  - Subtração da motocicleta da vítima dentro da propriedade, seguida de fuga dos suspeitos.
  - Pessoas agindo de maneira coordenada e apressada, evidenciando ação de roubo/assalto.
  - Movimentação atípica e rápida de indivíduos em área privada, com sinais claros de subtração de bem (motocicleta).","""f datenaoficial"" visível no canto superior esquerdo de todas as imagens (marca d'água).","**Sim**, risco **alto**. Justificativa: Ação clara de assalto/roubo com invasão de área privada, abordagem física a morador, emprego de capacete para ocultação e ameaça, e subtração de bem dentro da propriedade. Sinais explícitos de violação grave à segurança do local.",camera_analyzer_prompt_internal_to_outside,True,True
event_20250403_092022_f63db61a,34,motion_detected/event_20250403_092022_f63db61a/0001_55406_20250302_230353_frame_20250403_092017_000043.jpg,55406,2025-03-02 23:03:53,"Ambiente externo, aparentemente noite com boa iluminação pública. A câmera está posicionada voltada para a rua, mostrando a frente de um imóvel (provavelmente residencial, devido ao portão, calçada e estacionamento visíveis).","- A sequência mostra diversas pessoas caminhando pela calçada, em direções opostas e momentos distintos.
  - Em alguns momentos, há grupos pequenos de pessoas caminhando juntos.
  - Há carros estacionados na rua e veículos passando, entre eles alguns veículos transitando em velocidade regular, sem sinais de redução brusca, parada prolongada ou movimentos repetidos em frente ao imóvel.
  - Aparecem motocicletas transitando na via, mas todas seguem movimento fluido, sem indicativo de redução de velocidade, parada ou observação específica direcionada ao imóvel.
  - Não há evidência visual de tentativas de forçar/abrir portão ou manipular fechaduras, nem de pessoas observando com insistência a residência ou se posicionando de modo suspeito diante do portão.","- O trânsito de pessoas e veículos parece natural e esperado para um ambiente urbano residencial.
  - Não há permanência prolongada de pessoas ou grupos em frente ao imóvel.
  - Não é observado uso de capuz, boné ou máscara de modo incomum, nem coordenação suspeita entre indivíduos.
  - Não há veículos ou motos parados com ocupantes em atitude de observação.
  - Motocicletas passam rapidamente, sem interação com as pessoas em cena ou com o imóvel.","Câmera 01, data/hora visível no canto superior, nenhuma outra marca d'água significativa.","**Não**.  
  Justificativa: Não foram identificados comportamentos visuais objetivos que indiquem potencial risco à segurança (como vigilância insistente, aproximação suspeita, coordenação para ação ilícita, ou postura de preparo para arrombamento/abordagem). O fluxo de pessoas e veículos está compatível com o contexto de uma rua urbana durante a noite.",camera_analyzer_prompt_external_street,False,False
event_20250408_154826_7490d4e4,2,motion_detected/event_20250408_154826_7490d4e4/0000_lying_down_20250408_154826_frame.jpg,lying,,"Ambiente externo, durante o dia, com iluminação natural adequada. A cena é de uma área de jardim/frente de imóvel residencial com calçada e rua à frente.","1 pessoa visível (adulta) caída ou deitada em uma pequena piscina infantil no jardim. Pelo menos 3 carros estacionados na rua em frente, nenhum movimento suspeito aparente entre veículos.","- Não há tentativa de forçar entradas, manipular portão ou qualquer sinal de atenção ao imóvel.
  - A pessoa está caindo/brincando na piscina infantil ao invés de exibir comportamentos relacionados à segurança ou invasão.
  - Os veículos estão estacionados sem ocupantes visíveis em atitude suspeita.
  - Não há sinais de motocicletas, circulação lenta ou observação do imóvel.","""FAILARMY ULTIMATE SECURITY CAMERA FAILS"" (marca d'água visível)","**Não**, situação típica de acidente ou brincadeira, sem nenhuma indicação de risco à segurança patrimonial ou suspeita de crime.",camera_analyzer_prompt_external_street,True,False
event_20250403_110825_c72ce50a,21,motion_detected/event_20250403_110825_c72ce50a/0001_6994_20250307_101724_frame_20250403_110825_000056.jpg,6994,2025-03-07 10:17:24,"Ambiente externo, durante o dia, com iluminação natural adequada. A cena mostra a frente de um imóvel com visão para a rua, calçada, estacionamento privativo e portão de entrada.","- Passagem de vários carros e pelo menos um caminhão, sem paradas ou diminuição suspeita de velocidade; todos seguindo fluxo normal do trânsito.
  - Entre os frames 12 a 15, duas pessoas aparecem caminhando pela calçada. Não permanecem paradas na frente do imóvel, passam de forma contínua e não demonstram interesse nem tentativas de manipulação ou observação do portão/entrada.","- Não há tentativas de forçar ou manipular entradas, nem permanência prolongada em frente ao imóvel;
  - Não foi observado olhar repetido para o local, circulação lenta, paradas de veículos, motocicleta ou outro indicativo suspeito;
  - Não há sinais de coordenação entre indivíduos; ambos apenas passam pelo local.","“Camera 11” visível, data e hora impressos, sem outras marcas ou textos.","**Não**. O comportamento de todos os veículos e pessoas observados nas imagens é compatível com o trânsito e passagem comuns para o contexto urbano residencial. Não há indícios objetivos de risco, suspeita ou preparação para ação criminosa.",camera_analyzer_prompt_external_street,False,False
event_20250403_115614_921a5ad2,8,motion_detected/event_20250403_115614_921a5ad2/0001_7639_20250307_134155_frame_20250403_115614_000028.jpg,7639,2025-03-07 13:41:55,"Ambiente externo, iluminação diurna e intensa (dia claro). Câmera posicionada em fachada ou lateral de imóvel, voltada para a rua, captando calçada, portão de entrada e estacionamento frontal.","Apenas carros são visíveis — dois estacionados (um branco à direita, outro prateado à esquerda) e um terceiro veículo (aparentemente carro de cor clara) passando de forma normal pela rua. Não há pessoas caminhando ou paradas nas imagens analisadas.","Nenhuma indicação de comportamento suspeito ou de risco: não há tentativa de abordagem ao imóvel, parada prolongada, circulação repetida ou hesitante, nem ocupantes visíveis realizando observação direcionada ao local.","""Intelbras"", ""frente direita"", data/hora (marca d'água).","**Não**, movimentação veicular normal e ausência total de sinais comportamentais suspeitos.",camera_analyzer_prompt_external_street,False,False
event_20250408_154827_a5c783c9,3,motion_detected/event_20250408_154827_a5c783c9/0000_sit_20250408_154827_frame.jpg,sit,2025-04-08 15:48:27,"Ambiente interno, provavelmente uma sala de audiência ou tribunal. A iluminação parece ser artificial, típica de ambientes institucionais fechados. O local se assemelha a uma sala de julgamento/júri (presença de mesas, cadeiras, bancada e espaço separado para público).","Aproximadamente 5 pessoas visíveis na cena. Três pessoas ao fundo sentadas, duas na frente (uma trabalhando com papéis, outra aparentando estar em depoimento ou ouvindo atentamente). Não há veículos.","Não se observa comportamento de risco — as pessoas estão sentadas, algumas atentas, aparentando comportamento típico de ambiente formal. Não há sinais de movimentação brusca, manipulação suspeita de objetos, tentativas de acesso restrito ou atitude agressiva.",Há texto sobreposto e áreas desfocadas (possível ocultação de informações sensíveis). Legenda na parte inferior da imagem.,"**Não**, nenhum comportamento suspeito ou de risco foi identificado nas imagens analisadas.",camera_analyzer_prompt_internal_closed,True,False
event_20250408_154827_20d6eb21,5,motion_detected/event_20250408_154827_20d6eb21/0000_hit_20250408_154827_frame.jpg,hit,2025-04-08 15:48:27,"- Ambiente externo, aparentemente uma rua residencial ou travessa.
  - Cena noturna, iluminação fraca ou artificial (possivelmente luz de poste e faróis de carro).
  - Local ao lado de um portão/parede, com calçada estreita e acesso direto à rua.","- Presença de pelo menos 4 pessoas, todas aglomeradas na calçada/próximo ao portão.
  - Dois veículos claramente visíveis: uma motocicleta parada na calçada, ocupada, e um carro parado na rua à frente, com os faróis ligados e uma pessoa próxima ao capô ou porta.
  - As pessoas estão posicionadas próximas ao portão e à moto, algumas com postura curvada ou movimentos rápidos (sugere manipulação ou ação apressada).
  - Pelo menos uma pessoa de capuz, à frente do portão, movimentando-se rapidamente próximo à moto.","- Aglomerado de pessoas em horário avançado da noite.
  - Movimentação apressada e descoordenada, com possíveis tentativas de manipular o portão ou objetos próximos ao muro.
  - Moto parada muito próxima ao portão, ocupada, e carro parado na via com motorista não aparente (possível fuga ou apoio).
  - Uso de capuz em horário noturno.
  - Ações possivelmente coordenadas entre pessoas ao redor do portão, moto e carro.",Data e hora visível no topo (“2013-03-23 00:02:13” a “00:02:16”); Nenhuma outra marca d'água ou label específico.,"**Sim**. Justifica-se pela presença de múltiplas pessoas em horário suspeito, aglomeração próxima ao portão, comportamento apressado, uso de capuz, e veículos posicionados estrategicamente junto à propriedade, sugerindo potencial tentativa de invasão, roubo ou abordagem criminosa.",camera_analyzer_prompt_external_street,True,True
